Actor Name,Name,Drop Table Name,Drop Reason,Drop,Amount,Drop Chance
Enemy_Lynel_Boss_Middle,Blue-Maned Lynel (Armored),Minus_Arrow,,Arrow x 10,2,100%
Enemy_Lynel_Boss_Middle,Blue-Maned Lynel (Armored),Minus_Arrow,,Blue-Maned Lynel Mace Horn,1,100%
Enemy_Lynel_Boss_Middle,Blue-Maned Lynel (Armored),Minus_Arrow,,Large Crystallized Charge,1-2,100%
Enemy_Lynel_Boss_Senior,White-Maned Lynel (Armored),,,White-Maned Lynel Saber Horn,1,100%
Enemy_Lynel_Boss_Senior,White-Maned Lynel (Armored),,,Lynel Hoof,3,100%
Enemy_Lynel_Boss_Senior,White-Maned Lynel (Armored),,,Lynel Guts,1,60%
Enemy_Lynel_Boss_Senior,White-Maned Lynel (Armored),,,Arrow x 10,2-3,100%
Enemy_Lynel_Boss_Senior,White-Maned Lynel (Armored),,,White-Maned Lynel Mace Horn,1,100%
Enemy_Lynel_Boss_Senior,White-Maned Lynel (Armored),Arrow,,White-Maned Lynel Saber Horn,1,100%
Enemy_Lynel_Boss_Senior,White-Maned Lynel (Armored),Arrow,,Lynel Hoof,3,100%
Enemy_Lynel_Boss_Senior,White-Maned Lynel (Armored),Arrow,,Lynel Guts,1,60%
Enemy_Lynel_Boss_Senior,White-Maned Lynel (Armored),Arrow,,Arrow x 10,2-3,100%
Enemy_Lynel_Boss_Senior,White-Maned Lynel (Armored),Arrow,,White-Maned Lynel Mace Horn,1,100%
Enemy_Lynel_Boss_Senior,White-Maned Lynel (Armored),Fire,,White-Maned Lynel Saber Horn,1,100%
Enemy_Lynel_Boss_Senior,White-Maned Lynel (Armored),Fire,,Lynel Hoof,3,100%
Enemy_Lynel_Boss_Senior,White-Maned Lynel (Armored),Fire,,Lynel Guts,1,60%
Enemy_Lynel_Boss_Senior,White-Maned Lynel (Armored),Fire,,Arrow x 10,2-3,100%
Enemy_Lynel_Boss_Senior,White-Maned Lynel (Armored),Fire,,White-Maned Lynel Mace Horn,1,100%
Enemy_Lynel_Boss_Senior,White-Maned Lynel (Armored),Fire,,Fire Fruit,5-8,100%
Enemy_Lynel_Boss_Senior,White-Maned Lynel (Armored),Ice,,White-Maned Lynel Saber Horn,1,100%
Enemy_Lynel_Boss_Senior,White-Maned Lynel (Armored),Ice,,Lynel Hoof,3,100%
Enemy_Lynel_Boss_Senior,White-Maned Lynel (Armored),Ice,,Lynel Guts,1,60%
Enemy_Lynel_Boss_Senior,White-Maned Lynel (Armored),Ice,,Arrow x 10,2-3,100%
Enemy_Lynel_Boss_Senior,White-Maned Lynel (Armored),Ice,,White-Maned Lynel Mace Horn,1,100%
Enemy_Lynel_Boss_Senior,White-Maned Lynel (Armored),Ice,,Ice Fruit,5-8,100%
Enemy_Lynel_Boss_Senior,White-Maned Lynel (Armored),Thunder,,White-Maned Lynel Saber Horn,1,100%
Enemy_Lynel_Boss_Senior,White-Maned Lynel (Armored),Thunder,,Lynel Hoof,3,100%
Enemy_Lynel_Boss_Senior,White-Maned Lynel (Armored),Thunder,,Lynel Guts,1,60%
Enemy_Lynel_Boss_Senior,White-Maned Lynel (Armored),Thunder,,Arrow x 10,2-3,100%
Enemy_Lynel_Boss_Senior,White-Maned Lynel (Armored),Thunder,,White-Maned Lynel Mace Horn,1,100%
Enemy_Lynel_Boss_Senior,White-Maned Lynel (Armored),Thunder,,Shock Fruit,5-8,100%
Enemy_Lynel_Boss_Senior,White-Maned Lynel (Armored),Bomb,,White-Maned Lynel Saber Horn,1,100%
Enemy_Lynel_Boss_Senior,White-Maned Lynel (Armored),Bomb,,Lynel Hoof,3,100%
Enemy_Lynel_Boss_Senior,White-Maned Lynel (Armored),Bomb,,Lynel Guts,1,60%
Enemy_Lynel_Boss_Senior,White-Maned Lynel (Armored),Bomb,,Arrow x 10,2-3,100%
Enemy_Lynel_Boss_Senior,White-Maned Lynel (Armored),Bomb,,White-Maned Lynel Mace Horn,1,100%
Enemy_Lynel_Boss_Senior,White-Maned Lynel (Armored),Bomb,,Bomb Flower,5-8,100%
Enemy_Lynel_Boss_Senior,White-Maned Lynel (Armored),Minus,,White-Maned Lynel Saber Horn,1,100%
Enemy_Lynel_Boss_Senior,White-Maned Lynel (Armored),Minus,,Lynel Hoof,3,100%
Enemy_Lynel_Boss_Senior,White-Maned Lynel (Armored),Minus,,Lynel Guts,1,60%
Enemy_Lynel_Boss_Senior,White-Maned Lynel (Armored),Minus,,Arrow x 10,2-3,100%
Enemy_Lynel_Boss_Senior,White-Maned Lynel (Armored),Minus,,White-Maned Lynel Mace Horn,1,100%
Enemy_Lynel_Boss_Senior,White-Maned Lynel (Armored),Minus,,Large Crystallized Charge,1-2,100%
Enemy_Lynel_Boss_Senior,White-Maned Lynel (Armored),Minus_Arrow,,White-Maned Lynel Saber Horn,1,100%
Enemy_Lynel_Boss_Senior,White-Maned Lynel (Armored),Minus_Arrow,,Lynel Hoof,3,100%
Enemy_Lynel_Boss_Senior,White-Maned Lynel (Armored),Minus_Arrow,,Lynel Guts,1,60%
Enemy_Lynel_Boss_Senior,White-Maned Lynel (Armored),Minus_Arrow,,Arrow x 10,2-3,100%
Enemy_Lynel_Boss_Senior,White-Maned Lynel (Armored),Minus_Arrow,,White-Maned Lynel Mace Horn,1,100%
Enemy_Lynel_Boss_Senior,White-Maned Lynel (Armored),Minus_Arrow,,Large Crystallized Charge,1-2,100%
Enemy_Lynel_Dark,Silver Lynel,,,Silver Lynel Saber Horn,1,100%
Enemy_Lynel_Dark,Silver Lynel,,,Lynel Hoof,4,100%
Enemy_Lynel_Dark,Silver Lynel,,,Lynel Guts,1,100%
Enemy_Lynel_Dark,Silver Lynel,,,Arrow x 10,3-5,100%
Enemy_Lynel_Dark,Silver Lynel,,,Silver Lynel Mace Horn,1,100%
Enemy_Lynel_Dark,Silver Lynel,Arrow,,Silver Lynel Saber Horn,1,100%
Enemy_Lynel_Dark,Silver Lynel,Arrow,,Lynel Hoof,4,100%
Enemy_Lynel_Dark,Silver Lynel,Arrow,,Lynel Guts,1,100%
Enemy_Lynel_Dark,Silver Lynel,Arrow,,Arrow x 10,3-5,100%
Enemy_Lynel_Dark,Silver Lynel,Arrow,,Silver Lynel Mace Horn,1,100%
Enemy_Lynel_Dark,Silver Lynel,Fire,,Silver Lynel Saber Horn,1,100%
Enemy_Lynel_Dark,Silver Lynel,Fire,,Lynel Hoof,4,100%
Enemy_Lynel_Dark,Silver Lynel,Fire,,Lynel Guts,1,100%
Enemy_Lynel_Dark,Silver Lynel,Fire,,Arrow x 10,3-5,100%
Enemy_Lynel_Dark,Silver Lynel,Fire,,Silver Lynel Mace Horn,1,100%
Enemy_Lynel_Dark,Silver Lynel,Fire,,Fire Fruit,7-9,100%
Enemy_Lynel_Dark,Silver Lynel,Ice,,Silver Lynel Saber Horn,1,100%
Enemy_Lynel_Dark,Silver Lynel,Ice,,Lynel Hoof,4,100%
Enemy_Lynel_Dark,Silver Lynel,Ice,,Lynel Guts,1,100%
Enemy_Lynel_Dark,Silver Lynel,Ice,,Arrow x 10,3-5,100%
Enemy_Lynel_Dark,Silver Lynel,Ice,,Silver Lynel Mace Horn,1,100%
Enemy_Lynel_Dark,Silver Lynel,Ice,,Ice Fruit,7-9,100%
Enemy_Lynel_Dark,Silver Lynel,Thunder,,Silver Lynel Saber Horn,1,100%
Enemy_Lynel_Dark,Silver Lynel,Thunder,,Lynel Hoof,4,100%
Enemy_Lynel_Dark,Silver Lynel,Thunder,,Lynel Guts,1,100%
Enemy_Lynel_Dark,Silver Lynel,Thunder,,Arrow x 10,3-5,100%
Enemy_Lynel_Dark,Silver Lynel,Thunder,,Silver Lynel Mace Horn,1,100%
Enemy_Lynel_Dark,Silver Lynel,Thunder,,Shock Fruit,7-9,100%
Enemy_Lynel_Dark,Silver Lynel,Bomb,,Silver Lynel Saber Horn,1,100%
Enemy_Lynel_Dark,Silver Lynel,Bomb,,Lynel Hoof,4,100%
Enemy_Lynel_Dark,Silver Lynel,Bomb,,Lynel Guts,1,100%
Enemy_Lynel_Dark,Silver Lynel,Bomb,,Arrow x 10,3-5,100%
Enemy_Lynel_Dark,Silver Lynel,Bomb,,Silver Lynel Mace Horn,1,100%
Enemy_Lynel_Dark,Silver Lynel,Bomb,,Bomb Flower,7-9,100%
Enemy_Lynel_Dark,Silver Lynel,Minus,,Silver Lynel Saber Horn,1,100%
Enemy_Lynel_Dark,Silver Lynel,Minus,,Lynel Hoof,4,100%
Enemy_Lynel_Dark,Silver Lynel,Minus,,Lynel Guts,1,100%
Enemy_Lynel_Dark,Silver Lynel,Minus,,Arrow x 10,3-5,100%
Enemy_Lynel_Dark,Silver Lynel,Minus,,Silver Lynel Mace Horn,1,100%
Enemy_Lynel_Dark,Silver Lynel,Minus,,Large Crystallized Charge,1-2,100%
Enemy_Lynel_Dark,Silver Lynel,Minus_Arrow,,Silver Lynel Saber Horn,1,100%
Enemy_Lynel_Dark,Silver Lynel,Minus_Arrow,,Lynel Hoof,4,100%
Enemy_Lynel_Dark,Silver Lynel,Minus_Arrow,,Lynel Guts,1,100%
Enemy_Lynel_Dark,Silver Lynel,Minus_Arrow,,Arrow x 10,3-5,100%
Enemy_Lynel_Dark,Silver Lynel,Minus_Arrow,,Silver Lynel Mace Horn,1,100%
Enemy_Lynel_Dark,Silver Lynel,Minus_Arrow,,Large Crystallized Charge,1-2,100%
Enemy_Lynel_Junior,Lynel,,,Lynel Saber Horn,1,100%
Enemy_Lynel_Junior,Lynel,,,Lynel Hoof,2,100%
Enemy_Lynel_Junior,Lynel,,,Lynel Guts,1,0%
Enemy_Lynel_Junior,Lynel,,,Arrow x 10,2,100%
Enemy_Lynel_Junior,Lynel,,,Lynel Mace Horn,1,100%
Enemy_Lynel_Junior,Lynel,Arrow,,Lynel Saber Horn,1,100%
Enemy_Lynel_Junior,Lynel,Arrow,,Lynel Hoof,2,100%
Enemy_Lynel_Junior,Lynel,Arrow,,Lynel Guts,1,0%
Enemy_Lynel_Junior,Lynel,Arrow,,Arrow x 10,2,100%
Enemy_Lynel_Junior,Lynel,Arrow,,Lynel Mace Horn,1,100%
Enemy_Lynel_Junior,Lynel,Fire,,Lynel Saber Horn,1,100%
Enemy_Lynel_Junior,Lynel,Fire,,Lynel Hoof,2,100%
Enemy_Lynel_Junior,Lynel,Fire,,Lynel Guts,1,0%
Enemy_Lynel_Junior,Lynel,Fire,,Arrow x 10,2,100%
Enemy_Lynel_Junior,Lynel,Fire,,Lynel Mace Horn,1,100%
Enemy_Lynel_Junior,Lynel,Fire,,Fire Fruit,3-5,100%
Enemy_Lynel_Junior,Lynel,Ice,,Lynel Saber Horn,1,100%
Enemy_Lynel_Junior,Lynel,Ice,,Lynel Hoof,2,100%
Enemy_Lynel_Junior,Lynel,Ice,,Lynel Guts,1,0%
Enemy_Lynel_Junior,Lynel,Ice,,Arrow x 10,2,100%
Enemy_Lynel_Junior,Lynel,Ice,,Lynel Mace Horn,1,100%
Enemy_Lynel_Junior,Lynel,Ice,,Ice Fruit,3-5,100%
Enemy_Lynel_Junior,Lynel,Thunder,,Lynel Saber Horn,1,100%
Enemy_Lynel_Junior,Lynel,Thunder,,Lynel Hoof,2,100%
Enemy_Lynel_Junior,Lynel,Thunder,,Lynel Guts,1,0%
Enemy_Lynel_Junior,Lynel,Thunder,,Arrow x 10,2,100%
Enemy_Lynel_Junior,Lynel,Thunder,,Lynel Mace Horn,1,100%
Enemy_Lynel_Junior,Lynel,Thunder,,Shock Fruit,3-5,100%
Enemy_Lynel_Junior,Lynel,Bomb,,Lynel Saber Horn,1,100%
Enemy_Lynel_Junior,Lynel,Bomb,,Lynel Hoof,2,100%
Enemy_Lynel_Junior,Lynel,Bomb,,Lynel Guts,1,0%
Enemy_Lynel_Junior,Lynel,Bomb,,Arrow x 10,2,100%
Enemy_Lynel_Junior,Lynel,Bomb,,Lynel Mace Horn,1,100%
Enemy_Lynel_Junior,Lynel,Bomb,,Bomb Flower,3-5,100%
Enemy_Lynel_Junior,Lynel,Minus,,Lynel Saber Horn,1,100%
Enemy_Lynel_Junior,Lynel,Minus,,Lynel Hoof,2,100%
Enemy_Lynel_Junior,Lynel,Minus,,Lynel Guts,1,0%
Enemy_Lynel_Junior,Lynel,Minus,,Arrow x 10,2,100%
Enemy_Lynel_Junior,Lynel,Minus,,Lynel Mace Horn,1,100%
Enemy_Lynel_Junior,Lynel,Minus,,Large Crystallized Charge,1-2,100%
Enemy_Lynel_Junior,Lynel,Minus_Arrow,,Lynel Saber Horn,1,100%
Enemy_Lynel_Junior,Lynel,Minus_Arrow,,Lynel Hoof,2,100%
Enemy_Lynel_Junior,Lynel,Minus_Arrow,,Lynel Guts,1,0%
Enemy_Lynel_Junior,Lynel,Minus_Arrow,,Arrow x 10,2,100%
Enemy_Lynel_Junior,Lynel,Minus_Arrow,,Lynel Mace Horn,1,100%
Enemy_Lynel_Junior,Lynel,Minus_Arrow,,Large Crystallized Charge,1-2,100%
Enemy_Lynel_Middle,Blue-Maned Lynel,,,Blue-Maned Lynel Saber Horn,1,100%
Enemy_Lynel_Middle,Blue-Maned Lynel,,,Lynel Hoof,2-3,100%
Enemy_Lynel_Middle,Blue-Maned Lynel,,,Lynel Guts,1,20%
Enemy_Lynel_Middle,Blue-Maned Lynel,,,Arrow x 10,2,100%
Enemy_Lynel_Middle,Blue-Maned Lynel,,,Blue-Maned Lynel Mace Horn,1,100%
Enemy_Lynel_Middle,Blue-Maned Lynel,Arrow,,Blue-Maned Lynel Saber Horn,1,100%
Enemy_Lynel_Middle,Blue-Maned Lynel,Arrow,,Lynel Hoof,2-3,100%
Enemy_Lynel_Middle,Blue-Maned Lynel,Arrow,,Lynel Guts,1,20%
Enemy_Lynel_Middle,Blue-Maned Lynel,Arrow,,Arrow x 10,2,100%
Enemy_Lynel_Middle,Blue-Maned Lynel,Arrow,,Blue-Maned Lynel Mace Horn,1,100%
Enemy_Lynel_Middle,Blue-Maned Lynel,Fire,,Blue-Maned Lynel Saber Horn,1,100%
Enemy_Lynel_Middle,Blue-Maned Lynel,Fire,,Lynel Hoof,2-3,100%
Enemy_Lynel_Middle,Blue-Maned Lynel,Fire,,Lynel Guts,1,20%
Enemy_Lynel_Middle,Blue-Maned Lynel,Fire,,Arrow x 10,2,100%
Enemy_Lynel_Middle,Blue-Maned Lynel,Fire,,Blue-Maned Lynel Mace Horn,1,100%
Enemy_Lynel_Middle,Blue-Maned Lynel,Fire,,Fire Fruit,4-6,100%
Enemy_Lynel_Middle,Blue-Maned Lynel,Ice,,Blue-Maned Lynel Saber Horn,1,100%
Enemy_Lynel_Middle,Blue-Maned Lynel,Ice,,Lynel Hoof,2-3,100%
Enemy_Lynel_Middle,Blue-Maned Lynel,Ice,,Lynel Guts,1,20%
Enemy_Lynel_Middle,Blue-Maned Lynel,Ice,,Arrow x 10,2,100%
Enemy_Lynel_Middle,Blue-Maned Lynel,Ice,,Blue-Maned Lynel Mace Horn,1,100%
Enemy_Lynel_Middle,Blue-Maned Lynel,Ice,,Ice Fruit,4-6,100%
Enemy_Lynel_Middle,Blue-Maned Lynel,Thunder,,Blue-Maned Lynel Saber Horn,1,100%
Enemy_Lynel_Middle,Blue-Maned Lynel,Thunder,,Lynel Hoof,2-3,100%
Enemy_Lynel_Middle,Blue-Maned Lynel,Thunder,,Lynel Guts,1,20%
Enemy_Lynel_Middle,Blue-Maned Lynel,Thunder,,Arrow x 10,2,100%
Enemy_Lynel_Middle,Blue-Maned Lynel,Thunder,,Blue-Maned Lynel Mace Horn,1,100%
Enemy_Lynel_Middle,Blue-Maned Lynel,Thunder,,Shock Fruit,4-6,100%
Enemy_Lynel_Middle,Blue-Maned Lynel,Bomb,,Blue-Maned Lynel Saber Horn,1,100%
Enemy_Lynel_Middle,Blue-Maned Lynel,Bomb,,Lynel Hoof,2-3,100%
Enemy_Lynel_Middle,Blue-Maned Lynel,Bomb,,Lynel Guts,1,20%
Enemy_Lynel_Middle,Blue-Maned Lynel,Bomb,,Arrow x 10,2,100%
Enemy_Lynel_Middle,Blue-Maned Lynel,Bomb,,Blue-Maned Lynel Mace Horn,1,100%
Enemy_Lynel_Middle,Blue-Maned Lynel,Bomb,,Bomb Flower,4-6,100%
Enemy_Lynel_Middle,Blue-Maned Lynel,Minus,,Blue-Maned Lynel Saber Horn,1,100%
Enemy_Lynel_Middle,Blue-Maned Lynel,Minus,,Lynel Hoof,2-3,100%
Enemy_Lynel_Middle,Blue-Maned Lynel,Minus,,Lynel Guts,1,20%
Enemy_Lynel_Middle,Blue-Maned Lynel,Minus,,Arrow x 10,2,100%
Enemy_Lynel_Middle,Blue-Maned Lynel,Minus,,Blue-Maned Lynel Mace Horn,1,100%
Enemy_Lynel_Middle,Blue-Maned Lynel,Minus,,Large Crystallized Charge,1-2,100%
Enemy_Lynel_Middle,Blue-Maned Lynel,Minus_Arrow,,Blue-Maned Lynel Saber Horn,1,100%
Enemy_Lynel_Middle,Blue-Maned Lynel,Minus_Arrow,,Lynel Hoof,2-3,100%
Enemy_Lynel_Middle,Blue-Maned Lynel,Minus_Arrow,,Lynel Guts,1,20%
Enemy_Lynel_Middle,Blue-Maned Lynel,Minus_Arrow,,Arrow x 10,2,100%
Enemy_Lynel_Middle,Blue-Maned Lynel,Minus_Arrow,,Blue-Maned Lynel Mace Horn,1,100%
Enemy_Lynel_Middle,Blue-Maned Lynel,Minus_Arrow,,Large Crystallized Charge,1-2,100%
Enemy_Lynel_Senior,White-Maned Lynel,,,White-Maned Lynel Saber Horn,1,100%
Enemy_Lynel_Senior,White-Maned Lynel,,,Lynel Hoof,3,100%
Enemy_Lynel_Senior,White-Maned Lynel,,,Lynel Guts,1,60%
Enemy_Lynel_Senior,White-Maned Lynel,,,Arrow x 10,2-3,100%
Enemy_Lynel_Senior,White-Maned Lynel,,,White-Maned Lynel Mace Horn,1,100%
Enemy_Lynel_Senior,White-Maned Lynel,Arrow,,White-Maned Lynel Saber Horn,1,100%
Enemy_Lynel_Senior,White-Maned Lynel,Arrow,,Lynel Hoof,3,100%
Enemy_Lynel_Senior,White-Maned Lynel,Arrow,,Lynel Guts,1,60%
Enemy_Lynel_Senior,White-Maned Lynel,Arrow,,Arrow x 10,2-3,100%
Enemy_Lynel_Senior,White-Maned Lynel,Arrow,,White-Maned Lynel Mace Horn,1,100%
Enemy_Lynel_Senior,White-Maned Lynel,Fire,,White-Maned Lynel Saber Horn,1,100%
Enemy_Lynel_Senior,White-Maned Lynel,Fire,,Lynel Hoof,3,100%
Enemy_Lynel_Senior,White-Maned Lynel,Fire,,Lynel Guts,1,60%
Enemy_Lynel_Senior,White-Maned Lynel,Fire,,Arrow x 10,2-3,100%
Enemy_Lynel_Senior,White-Maned Lynel,Fire,,White-Maned Lynel Mace Horn,1,100%
Enemy_Lynel_Senior,White-Maned Lynel,Fire,,Fire Fruit,5-8,100%
Enemy_Lynel_Senior,White-Maned Lynel,Ice,,White-Maned Lynel Saber Horn,1,100%
Enemy_Lynel_Senior,White-Maned Lynel,Ice,,Lynel Hoof,3,100%
Enemy_Lynel_Senior,White-Maned Lynel,Ice,,Lynel Guts,1,60%
Enemy_Lynel_Senior,White-Maned Lynel,Ice,,Arrow x 10,2-3,100%
Enemy_Lynel_Senior,White-Maned Lynel,Ice,,White-Maned Lynel Mace Horn,1,100%
Enemy_Lynel_Senior,White-Maned Lynel,Ice,,Ice Fruit,5-8,100%
Enemy_Lynel_Senior,White-Maned Lynel,Thunder,,White-Maned Lynel Saber Horn,1,100%
Enemy_Lynel_Senior,White-Maned Lynel,Thunder,,Lynel Hoof,3,100%
Enemy_Lynel_Senior,White-Maned Lynel,Thunder,,Lynel Guts,1,60%
Enemy_Lynel_Senior,White-Maned Lynel,Thunder,,Arrow x 10,2-3,100%
Enemy_Lynel_Senior,White-Maned Lynel,Thunder,,White-Maned Lynel Mace Horn,1,100%
Enemy_Lynel_Senior,White-Maned Lynel,Thunder,,Shock Fruit,5-8,100%
Enemy_Lynel_Senior,White-Maned Lynel,Bomb,,White-Maned Lynel Saber Horn,1,100%
Enemy_Lynel_Senior,White-Maned Lynel,Bomb,,Lynel Hoof,3,100%
Enemy_Lynel_Senior,White-Maned Lynel,Bomb,,Lynel Guts,1,60%
Enemy_Lynel_Senior,White-Maned Lynel,Bomb,,Arrow x 10,2-3,100%
Enemy_Lynel_Senior,White-Maned Lynel,Bomb,,White-Maned Lynel Mace Horn,1,100%
Enemy_Lynel_Senior,White-Maned Lynel,Bomb,,Bomb Flower,5-8,100%
Enemy_Lynel_Senior,White-Maned Lynel,Minus,,White-Maned Lynel Saber Horn,1,100%
Enemy_Lynel_Senior,White-Maned Lynel,Minus,,Lynel Hoof,3,100%
Enemy_Lynel_Senior,White-Maned Lynel,Minus,,Lynel Guts,1,60%
Enemy_Lynel_Senior,White-Maned Lynel,Minus,,Arrow x 10,2-3,100%
Enemy_Lynel_Senior,White-Maned Lynel,Minus,,White-Maned Lynel Mace Horn,1,100%
Enemy_Lynel_Senior,White-Maned Lynel,Minus,,Large Crystallized Charge,1-2,100%
Enemy_Lynel_Senior,White-Maned Lynel,Minus_Arrow,,White-Maned Lynel Saber Horn,1,100%
Enemy_Lynel_Senior,White-Maned Lynel,Minus_Arrow,,Lynel Hoof,3,100%
Enemy_Lynel_Senior,White-Maned Lynel,Minus_Arrow,,Lynel Guts,1,60%
Enemy_Lynel_Senior,White-Maned Lynel,Minus_Arrow,,Arrow x 10,2-3,100%
Enemy_Lynel_Senior,White-Maned Lynel,Minus_Arrow,,White-Maned Lynel Mace Horn,1,100%
Enemy_Lynel_Senior,White-Maned Lynel,Minus_Arrow,,Large Crystallized Charge,1-2,100%
Enemy_Mogurudo_Baby_Junior,Little Frox,,,Zonaite,1-2,100%
Enemy_Mogurudo_Baby_Junior,Little Frox,,,Brightbloom Seed,1-2,60%
Enemy_Mogurudo_Baby_Junior,Little Frox,,,Giant Brightbloom Seed,1-2,10%
Enemy_Mogurudo_Baby_Junior,Little Frox,Minus,,Zonaite,1-2,100%
Enemy_Mogurudo_Baby_Junior,Little Frox,Minus,,Brightbloom Seed,1-2,60%
Enemy_Mogurudo_Baby_Junior,Little Frox,Minus,,Giant Brightbloom Seed,1-2,10%
Enemy_Mogurudo_Junior,Frox,,,Frox Fang,2,100%
Enemy_Mogurudo_Junior,Frox,,,Frox Fingernail,1-2,100%
Enemy_Mogurudo_Junior,Frox,,,Frox Guts,1,10%
Enemy_Mogurudo_Junior,Frox,,,Zonaite,2-3,90%
Enemy_Mogurudo_Junior,Frox,,,Large Zonaite,2-3,10%
Enemy_Mogurudo_Junior,Frox,,,Large Crystallized Charge,1-2,100%
Enemy_Mogurudo_Middle,Obsidian Frox,,,Obsidian Frox Fang,2,100%
Enemy_Mogurudo_Middle,Obsidian Frox,,,Frox Fingernail,1-3,100%
Enemy_Mogurudo_Middle,Obsidian Frox,,,Frox Guts,1,50%
Enemy_Mogurudo_Middle,Obsidian Frox,,,Zonaite,2-4,80%
Enemy_Mogurudo_Middle,Obsidian Frox,,,Large Zonaite,2-4,20%
Enemy_Mogurudo_Middle,Obsidian Frox,,,Large Crystallized Charge,1-2,100%
Enemy_Mogurudo_Middle_WeakPoint,Obsidian Frox Ore,,,Zonaite,1-2,90%
Enemy_Mogurudo_Middle_WeakPoint,Obsidian Frox Ore,,,Flint,1-2,10%
Enemy_Mogurudo_Senior,Blue-White Frox,,,Blue-White Frox Fang,2,100%
Enemy_Mogurudo_Senior,Blue-White Frox,,,Frox Fingernail,2-3,100%
Enemy_Mogurudo_Senior,Blue-White Frox,,,Frox Guts,1,100%
Enemy_Mogurudo_Senior,Blue-White Frox,,,Zonaite,3-5,60%
Enemy_Mogurudo_Senior,Blue-White Frox,,,Large Zonaite,3-5,40%
Enemy_Mogurudo_Senior,Blue-White Frox,,,Large Crystallized Charge,1-2,100%
Enemy_Mogurudo_Senior_WeakPoint,Blue-White Frox Ore,,,Zonaite,1-2,90%
Enemy_Mogurudo_Senior_WeakPoint,Blue-White Frox Ore,,,Flint,1-2,10%
Enemy_Mogurudo_WeakPoint,Frox Ore,,,Zonaite,1-2,90%
Enemy_Mogurudo_WeakPoint,Frox Ore,,,Flint,1-2,10%
Enemy_Moriblin_Bone_Junior,Stalmoblin,,,Moblin Fang,2-4,100%
Enemy_Moriblin_Bone_Junior,Stalmoblin,Arrow,,Moblin Fang,2-4,100%
Enemy_Moriblin_Bone_Junior,Stalmoblin,Arrow,,Arrow x 5,2,30%
Enemy_Moriblin_Bone_Junior,Stalmoblin,Fire,,Moblin Fang,2-4,100%
Enemy_Moriblin_Bone_Junior,Stalmoblin,Fire,,Arrow x 5,2,30%
Enemy_Moriblin_Bone_Junior,Stalmoblin,Fire,,Fire Fruit,5,50%
Enemy_Moriblin_Bone_Junior,Stalmoblin,Ice,,Moblin Fang,2-4,100%
Enemy_Moriblin_Bone_Junior,Stalmoblin,Ice,,Arrow x 5,2,30%
Enemy_Moriblin_Bone_Junior,Stalmoblin,Ice,,Ice Fruit,5,50%
Enemy_Moriblin_Bone_Junior,Stalmoblin,Thunder,,Moblin Fang,2-4,100%
Enemy_Moriblin_Bone_Junior,Stalmoblin,Thunder,,Arrow x 5,2,30%
Enemy_Moriblin_Bone_Junior,Stalmoblin,Thunder,,Shock Fruit,5,50%
Enemy_Moriblin_Bone_Junior,Stalmoblin,Bomb,,Moblin Fang,2-4,100%
Enemy_Moriblin_Bone_Junior,Stalmoblin,Bomb,,Arrow x 5,2,30%
Enemy_Moriblin_Bone_Junior,Stalmoblin,Bomb,,Bomb Flower,5,50%
Enemy_Moriblin_Bone_Junior,Stalmoblin,Minus,,Zonaite,1-2,100%
Enemy_Moriblin_Bone_Junior,Stalmoblin,Minus_Arrow,,Moblin Fang,2-4,100%
Enemy_Moriblin_Bone_Junior,Stalmoblin,Minus_Arrow,,Arrow x 5,2,30%
Enemy_Moriblin_Bone_Junior,Stalmoblin,Minus_Arrow,,Zonaite,1-2,100%
Enemy_Moriblin_Bone_Junior,Stalmoblin,,UseAI,,,100%
Enemy_Moriblin_Bone_Junior_AllDay,Stalmoblin,,,Moblin Fang,2-4,100%
Enemy_Moriblin_Bone_Junior_AllDay,Stalmoblin,Arrow,,Moblin Fang,2-4,100%
Enemy_Moriblin_Bone_Junior_AllDay,Stalmoblin,Arrow,,Arrow x 5,2,30%
Enemy_Moriblin_Bone_Junior_AllDay,Stalmoblin,Fire,,Moblin Fang,2-4,100%
Enemy_Moriblin_Bone_Junior_AllDay,Stalmoblin,Fire,,Arrow x 5,2,30%
Enemy_Moriblin_Bone_Junior_AllDay,Stalmoblin,Fire,,Fire Fruit,5,50%
Enemy_Moriblin_Bone_Junior_AllDay,Stalmoblin,Ice,,Moblin Fang,2-4,100%
Enemy_Moriblin_Bone_Junior_AllDay,Stalmoblin,Ice,,Arrow x 5,2,30%
Enemy_Moriblin_Bone_Junior_AllDay,Stalmoblin,Ice,,Ice Fruit,5,50%
Enemy_Moriblin_Bone_Junior_AllDay,Stalmoblin,Thunder,,Moblin Fang,2-4,100%
Enemy_Moriblin_Bone_Junior_AllDay,Stalmoblin,Thunder,,Arrow x 5,2,30%
Enemy_Moriblin_Bone_Junior_AllDay,Stalmoblin,Thunder,,Shock Fruit,5,50%
Enemy_Moriblin_Bone_Junior_AllDay,Stalmoblin,Bomb,,Moblin Fang,2-4,100%
Enemy_Moriblin_Bone_Junior_AllDay,Stalmoblin,Bomb,,Arrow x 5,2,30%
Enemy_Moriblin_Bone_Junior_AllDay,Stalmoblin,Bomb,,Bomb Flower,5,50%
Enemy_Moriblin_Bone_Junior_AllDay,Stalmoblin,Minus,,Zonaite,1-2,100%
